"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632811555491704e-05, 1.314964335256404e+00, 7.145734099006890e-01, 1.037574755090911e-01, 3.764873035487372e+00
1, 9.990000128750000e-01, -1.452001126742276e-04, 1.176940942348953e+00, 7.178922041052085e-01, 1.039652209949128e-01, 3.382868740664303e+00
2, 9.977599978450000e-01, -3.245230513567186e-04, 1.162826066840045e+00, 7.773312585007411e-01, 1.118066202837771e-01, 3.354966127214353e+00
3, 9.960200190539999e-01, -5.738243754308370e-04, 1.142534203257466e+00, 8.063593880074040e-01, 1.143606414947287e-01, 3.304908580112168e+00
4, 9.937800168990000e-01, -8.889775376449125e-04, 1.126713972488917e+00, 8.240735830881029e-01, 1.140609636974908e-01, 3.265112924347696e+00
5, 9.910500049590000e-01, -1.261729689834298e-03, 1.115064553309763e+00, 8.400293758350221e-01, 1.121225490968080e-01, 3.236523633706809e+00
6, 9.878399968150000e-01, -1.681819088980281e-03, 1.105183010671982e+00, 8.515572749375522e-01, 1.084114709663936e-01, 3.211895025445445e+00
7, 9.841300249100000e-01, -2.142710028150566e-03, 1.097859960737989e+00, 8.604165686187587e-01, 1.039072751763239e-01, 3.193728340370436e+00
8, 9.799500107769999e-01, -2.634644708905174e-03, 1.092888146929069e+00, 8.664119095210046e-01, 9.960976022599603e-02, 3.181391298383208e+00
9, 9.752799868580000e-01, -3.160182385886305e-03, 1.089842001104655e+00, 8.700913318538641e-01, 9.668637303152883e-02, 3.173841276702566e+00
10, 9.701499938960000e-01, -3.723643131464784e-03, 1.087846761311958e+00, 8.722601543588057e-01, 9.588445467745427e-02, 3.168874874182427e+00
11, 9.645400047300000e-01, -4.340790401101552e-03, 1.085885717040845e+00, 8.739511580285055e-01, 9.733341549206331e-02, 3.163952605361929e+00
12, 9.584699869160000e-01, -5.024465221911016e-03, 1.083120445527917e+00, 8.760960641729741e-01, 1.004915110369786e-01, 3.156991685159801e+00
13, 9.519400000570000e-01, -5.786058289455798e-03, 1.079116442855286e+00, 8.792436771226453e-01, 1.043998625958405e-01, 3.146918317140575e+00
14, 9.449599981310000e-01, -6.628617756099350e-03, 1.073897528607370e+00, 8.834987738987676e-01, 1.080641711966169e-01, 3.133806578272444e+00
15, 9.375399947170000e-01, -7.547378948031222e-03, 1.067821164811521e+00, 8.885683296885015e-01, 1.107634688850822e-01, 3.118551687265962e+00
16, 9.296900033950000e-01, -8.532081485680210e-03, 1.061379533502038e+00, 8.939818703450020e-01, 1.122027470221094e-01, 3.102379202975458e+00
17, 9.214000105860000e-01, -9.573091791282247e-03, 1.055034822474230e+00, 8.992804549827786e-01, 1.124722186173946e-01, 3.086438837321400e+00
18, 9.126999974250000e-01, -1.065700664688067e-02, 1.049105940720187e+00, 9.041619418900987e-01, 1.118939945143968e-01, 3.071528878986137e+00
19, 9.035800099370001e-01, -1.177839480447644e-02, 1.043692024954984e+00, 9.084983232062702e-01, 1.108461452560701e-01, 3.057891759375564e+00
20, 8.940600156780000e-01, -1.293127625368252e-02, 1.038759569963708e+00, 9.123419421754814e-01, 1.096354400531897e-01, 3.045452336883842e+00
21, 8.841500282290000e-01, -1.411328098728474e-02, 1.034183566777660e+00, 9.157839096217970e-01, 1.084414802481423e-01, 3.033894955581471e+00
22, 8.738499879840000e-01, -1.532442303860298e-02, 1.029817774330407e+00, 9.189308867282462e-01, 1.073305626068202e-01, 3.022849025325230e+00
23, 8.631799817090000e-01, -1.656256952833734e-02, 1.025576197718917e+00, 9.219138381997374e-01, 1.062985077723150e-01, 3.012112934035338e+00
24, 8.521599769590000e-01, -1.782532465216900e-02, 1.021371130306864e+00, 9.247609467822439e-01, 1.052988341140335e-01, 3.001454241253952e+00
25, 8.407700061800000e-01, -1.911430390243542e-02, 1.017182028479487e+00, 9.275252867497588e-01, 1.042912025286617e-01, 2.990829330081533e+00
