"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.632760961758712e-05, -9.958189010712907e-01, 2.021917712949922e+00, 2.058049325870441e-02, -4.370784373006910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.184797049252065e+00
1, 9.990000128750000e-01, -1.451681721042127e-04, -5.527295811067635e-01, 1.027355136201994e+00, -2.619451177576090e-02, -1.696818498337210e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.076246593922780e+00
2, 9.977599978450000e-01, -3.241728264014817e-04, -4.990889856642733e-01, 8.567885334600063e-01, -1.757095405996679e-02, -1.456996172105388e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.814209364293202e-02
3, 9.960200190539999e-01, -5.719341360753696e-04, -4.452259533577216e-01, 7.404028948102094e-01, -3.966511942597192e-02, -1.262716364561960e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.408555322190454e-02
4, 9.937800168990000e-01, -8.821526360867226e-04, -3.950366222681166e-01, 6.465221573844308e-01, -4.905076519869060e-02, -1.087164278028983e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.368573092955887e-02
5, 9.910500049590000e-01, -1.242886245799629e-03, -3.592964437002974e-01, 5.824191354588172e-01, -5.400413455322838e-02, -9.771338265078049e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.044707865764613e-02
6, 9.878399968150000e-01, -1.639048198529301e-03, -3.301362780325274e-01, 5.317394905972775e-01, -5.612547697981729e-02, -8.903618515182481e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.128774749035483e-02
7, 9.841300249100000e-01, -2.059003678548101e-03, -3.072903961931595e-01, 4.923716814510560e-01, -5.571127293078979e-02, -8.233487186972985e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.415098706308575e-02
8, 9.799500107769999e-01, -2.490279115719946e-03, -2.904673025990463e-01, 4.627047325874801e-01, -5.429216609260369e-02, -7.738294104780782e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.827551389894605e-02
9, 9.752799868580000e-01, -2.935869623338912e-03, -2.786215133083309e-01, 4.410272343690161e-01, -5.344382252545568e-02, -7.385239715408078e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.357672379189554e-02
