"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         240,      -4.254934699,      -3.425964405,      -3.509215426,      -2.212649376,      -10.31350511
          0,           0,         241,      -4.257142386,      -3.427693648,      -3.510093489,      -2.215078333,      -10.31168029
          0,           0,         242,      -4.259575129,      -3.429652607,      -3.511079215,      -2.217730066,      -10.30980315
          0,           0,         243,      -4.262226007,      -3.431831821,      -3.512154057,      -2.220594348,      -10.30792815
          0,           0,         244,      -4.265086825,      -3.434215224,        -3.5132984,      -2.223659283,      -10.30608472
          0,           0,         245,      -4.268147824,      -3.436781697,      -3.514493339,      -2.226911195,      -10.30424967
          0,           0,         246,      -4.271397419,      -3.439506418,      -3.515723567,      -2.230334536,      -10.30237939
          0,           0,         247,      -4.274821461,      -3.442359044,      -3.516979449,      -2.233911056,      -10.30051955
          0,           0,         248,      -4.278402389,      -3.445304064,      -3.518258408,      -2.237619048,      -10.29872409
          0,           0,         249,      -4.282118501,       -3.44830242,       -3.51956511,      -2.241432819,      -10.29699372
          0,           0,         250,      -4.285942874,      -3.451312986,      -3.520912201,      -2.245321769,      -10.29533447
          0,           0,         251,       -4.28984282,      -3.454293943,       -3.52231973,      -2.249249939,      -10.29370269
          0,           0,         252,      -4.293779248,      -3.457205304,      -3.523814263,      -2.253175699,       -10.2921205
          0,           0,         253,      -4.297706515,      -3.460007091,       -3.52542771,      -2.257051752,      -10.29057774
          0,           0,         254,      -4.301572159,      -3.462661404,      -3.527194112,      -2.260824996,      -10.28909953
          0,           0,         255,      -4.305317795,      -3.465135678,      -3.529147704,      -2.264437696,      -10.28768541
          0,           0,         256,      -4.308880628,      -3.467401074,      -3.531319108,      -2.267829114,        -10.286299
          0,           0,         257,      -4.312195408,      -3.469431847,      -3.533732594,      -2.270937581,      -10.28489309
          0,           0,         258,      -4.315197774,       -3.47120883,       -3.53640245,      -2.273704004,      -10.28350987
          0,           0,         259,      -4.317827985,      -3.472720217,      -3.539331394,      -2.276075517,      -10.28217932
          0,           0,         260,      -4.320034154,      -3.473956675,        -3.5425074,      -2.278008428,       -10.2808711
          0,           0,         261,      -4.321776794,      -3.474914247,      -3.545900018,      -2.279472566,      -10.27953497
          0,           0,         262,      -4.323033636,      -3.475593012,      -3.549461807,      -2.280455551,      -10.27819559
          0,           0,         263,      -4.323802659,      -3.475998173,      -3.553126562,      -2.280965243,      -10.27682854
          0,           0,         264,      -4.324103283,      -3.476136129,       -3.55681151,      -2.281030274,      -10.27542309
          0,           0,         265,      -4.323977661,      -3.476017636,        -3.5604196,      -2.280700938,      -10.27399527
          0,           0,         266,      -4.323490107,       -3.47565663,      -3.563844154,       -2.28004814,      -10.27259027
          0,           0,         267,      -4.322724569,      -3.475069221,      -3.566974634,      -2.279160472,      -10.27118668
          0,           0,         268,      -4.321781398,      -3.474276085,      -3.569704329,      -2.278140935,      -10.26976554
          0,           0,         269,       -4.32077316,      -3.473301211,      -3.571938647,      -2.277102838,      -10.26836684
          0,           0,         270,      -4.319819957,      -3.472171931,      -3.573602986,      -2.276165257,      -10.26702044
          0,           0,         271,      -4.319044714,      -3.470919277,      -3.574649624,      -2.275448584,       -10.2657415
          0,           0,         272,      -4.318568871,       -3.46958003,      -3.575063389,      -2.275070536,      -10.26459539
          0,           0,         273,      -4.318508526,      -3.468193346,      -3.574865632,      -2.275142609,      -10.26355543
          0,           0,         274,       -4.31897134,      -3.466801287,      -3.574112606,      -2.275767259,      -10.26263146
          0,           0,         275,      -4.320054026,       -3.46545069,      -3.572893125,      -2.277035752,       -10.2618738
