"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.572428721,      -5.547902153,       -6.11377131,      -4.976048344,             0.448,    0.003439625046,      0.3259289809,                 0,                 0,                 0,      0.0610294945,   0.0003572050249,      0.3259469343,                 0,       94.75712513
          0,           0,           1,       -5.84494043,      -5.723677789,      -5.714115789,      -5.246960246,             0.448,    0.002523156483,      0.3269681756,                 0,                 0,                 0,     0.06087390744,  -0.0005690500795,      0.3269774156,                 0,       129.5869589
          0,           0,           2,      -5.760139424,      -5.745859301,      -5.780553596,      -5.174160597,             0.448,     0.00228443953,      0.3277742192,                 0,                 0,                 0,     0.06126886364,  -0.0008153790036,      0.3277811657,                 0,       143.4812412
          0,           0,           3,      -5.744874984,      -5.787578206,      -5.745007157,      -5.157442357,             0.448,    0.002276444378,      0.3277629724,                 0,                 0,                 0,     0.06150951038,  -0.0008232674382,      0.3277698438,                 0,       143.9802244
          0,           0,           4,      -5.686918445,      -5.727658941,      -5.698606553,      -5.102829893,             0.448,    0.002178934955,      0.3282082236,                 0,                 0,                 0,     0.06177053476,  -0.0009249831811,       0.328214153,                 0,       150.6278206
          0,           0,           5,      -5.658904898,      -5.695187455,      -5.704524447,      -5.079412951,             0.448,    0.002090421091,      0.3288328881,                 0,                 0,                 0,     0.06197329971,   -0.001019400454,      0.3288379525,                 0,       157.3046165
          0,           0,           6,      -5.656504344,      -5.753050416,      -5.731593843,      -5.080435525,             0.448,    0.002047968613,      0.3293509309,                 0,                 0,                 0,      0.0621323785,   -0.001066750095,      0.3293555706,                 0,       160.8183489
          0,           0,           7,       -5.64036754,      -5.723535361,      -5.736405536,       -5.06432617,             0.448,     0.00202405978,      0.3298529291,                 0,                 0,                 0,     0.06229791575,   -0.001095405189,      0.3298573203,                 0,       162.9660015
          0,           0,           8,      -5.631547065,      -5.687408476,      -5.734535686,      -5.057871182,             0.448,    0.002000282322,       0.330387037,                 0,                 0,                 0,     0.06244536974,   -0.001124232568,      0.3303911794,                 0,       165.1702029
          0,           0,           9,      -5.636769384,        -5.7105787,      -5.746766532,      -5.067779316,             0.448,    0.001974612008,      0.3309200218,                 0,                 0,                 0,     0.06255780536,     -0.0011549421,      0.3309238977,                 0,       167.5873643
          0,           0,          10,      -5.642142549,      -5.750016655,      -5.773185949,      -5.076808305,             0.448,    0.001955791392,       0.331435606,                 0,                 0,                 0,     0.06264539563,   -0.001178637684,      0.3314392808,                 0,       169.4636797
          0,           0,          11,      -5.647705439,      -5.770462688,      -5.797881202,      -5.083928043,             0.448,    0.001944346372,      0.3319334598,                 0,                 0,                 0,     0.06271509547,   -0.001194790329,      0.3319370041,                 0,        170.717247
          0,           0,          12,      -5.651718395,      -5.773205851,      -5.819683712,      -5.087714122,             0.448,    0.001935324668,      0.3324138225,                 0,                 0,                 0,     0.06276901669,   -0.001208354354,        0.33241726,                 0,       171.7612699
          0,           0,          13,      -5.656110659,      -5.779172165,      -5.839854971,      -5.091538412,             0.448,    0.001926412839,      0.3328758762,                 0,                 0,                 0,     0.06281008398,   -0.001221635363,      0.3328792088,                 0,        172.795711
          0,           0,          14,        -5.6626232,      -5.798666555,       -5.85906436,      -5.098340278,             0.448,    0.001917903404,      0.3333146765,                 0,                 0,                 0,     0.06283950902,   -0.001234294093,       0.333317909,                 0,         173.79117
          0,           0,          15,      -5.670736805,       -5.82849876,      -5.879717741,      -5.107506603,             0.448,    0.001910271214,      0.3337244161,                 0,                 0,                 0,     0.06285740479,   -0.001245800794,      0.3337275581,                 0,       174.7000184
          0,           0,          16,      -5.680464048,      -5.859089889,      -5.902097574,      -5.118359013,             0.448,    0.001903306428,      0.3341042056,                 0,                 0,                 0,     0.06286592527,   -0.001256356886,      0.3341072647,                 0,       175.5388416
          0,           0,          17,      -5.691389127,      -5.882549285,      -5.924005381,       -5.13000774,             0.448,    0.001896414447,      0.3344573349,                 0,                 0,                 0,     0.06286866388,   -0.001266588054,       0.334460313,                 0,       176.3629967
