"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -7.483099001,      -7.463530325,      -7.983181846,      -6.886718582,             0.448,    0.001624551236,      0.3259995961,                 0,                 0,                 0,     0.06188812352,   -0.001220243255,      0.3260013602,                 0,       200.6705537
          0,           0,           1,      -7.750194331,      -7.632746546,       -7.61931692,      -7.153462372,             0.448,    0.001612540182,      0.3260124202,                 0,                 0,                 0,     0.06188598748,   -0.001232365758,       0.326014079,                 0,       202.1732072
          0,           0,           2,       -7.65846122,      -7.636517731,      -7.677480076,      -7.072549622,             0.448,    0.001609230034,      0.3260214854,                 0,                 0,                 0,     0.06189041735,   -0.001235754883,      0.3260231149,                 0,       202.5947058
          0,           0,           3,      -7.645283198,      -7.674593916,      -7.645401705,      -7.056930151,             0.448,    0.001609120846,      0.3260212362,                 0,                 0,                 0,     0.06189356818,   -0.001235861893,      0.3260228648,                 0,       202.6082982
          0,           0,           4,       -7.58770218,      -7.615076154,      -7.597479056,       -7.00272674,             0.448,    0.001607749439,        0.32602675,                 0,                 0,                 0,     0.06189659589,   -0.001237281363,      0.3260283664,                 0,       202.7845522
          0,           0,           5,       -7.55597709,      -7.569623189,      -7.599881808,      -6.975591618,             0.448,    0.001606537612,      0.3260347178,                 0,                 0,                 0,     0.06189895925,   -0.001238562672,      0.3260363233,                 0,       202.9424742
          0,           0,           6,      -7.556477063,       -7.62781186,      -7.625043668,       -6.97990378,             0.448,    0.001605958361,      0.3260410795,                 0,                 0,                 0,      0.0619007876,   -0.001239197414,      0.3260426797,                 0,       203.0196345
          0,           0,           7,      -7.541140988,      -7.599512252,      -7.629794295,      -6.964502867,             0.448,    0.001605613991,      0.3260471506,                 0,                 0,                 0,     0.06190269267,   -0.001239594749,      0.3260487477,                 0,       203.0669591
          0,           0,           8,      -7.530147221,      -7.558038918,      -7.626397947,      -6.955550686,             0.448,    0.001605269931,      0.3260537607,                 0,                 0,                 0,     0.06190444804,   -0.001239996477,      0.3260553545,                 0,       203.1146005
          0,           0,           9,      -7.536018689,      -7.577581335,      -7.636773819,      -6.965918823,             0.448,     0.00160490266,      0.3260603951,                 0,                 0,                 0,     0.06190578894,   -0.001240421627,      0.3260619854,                 0,       203.1652158
          0,           0,          10,      -7.543610051,      -7.615545877,      -7.663102609,      -6.977166355,             0.448,    0.001604625591,      0.3260667894,                 0,                 0,                 0,     0.06190681243,   -0.001240754483,      0.3260683771,                 0,        203.204281
          0,           0,          11,      -7.551067128,      -7.636074852,      -7.688496305,      -6.986299452,             0.448,     0.00160444202,      0.3260729572,                 0,                 0,                 0,     0.06190761175,   -0.001240991868,       0.326074543,                 0,       203.2313746
          0,           0,          12,      -7.556702797,      -7.640316996,      -7.709991744,      -6.991698531,             0.448,    0.001604287232,      0.3260789311,                 0,                 0,                 0,     0.06190822661,   -0.001241198779,      0.3260805153,                 0,       203.2547068
          0,           0,          13,      -7.563123967,      -7.647916384,      -7.729561402,      -6.997209538,             0.448,    0.001604133448,      0.3260847112,                 0,                 0,                 0,     0.06190869799,   -0.001241402996,      0.3260862939,                 0,       203.2777956
          0,           0,          14,        -7.5722559,      -7.668608278,      -7.748954498,      -7.006136952,             0.448,    0.001603985922,      0.3260902212,                 0,                 0,                 0,     0.06190903301,   -0.001241598597,      0.3260918024,                 0,       203.2999272
          0,           0,          15,      -7.583187732,      -7.699392142,      -7.770582953,      -7.017739537,             0.448,    0.001603851098,      0.3260953698,                 0,                 0,                 0,     0.06190922442,   -0.001241778344,      0.3260969496,                 0,       203.3202273
          0,           0,          16,        -7.5959878,      -7.730871104,      -7.794045722,      -7.031470332,             0.448,    0.001603726148,      0.3261001385,                 0,                 0,                 0,     0.06190929702,   -0.001241944901,       0.326101717,                 0,       203.3390419
          0,           0,          17,       -7.61052834,      -7.755118865,      -7.816794495,      -7.046640677,             0.448,     0.00160360336,      0.3261045706,                 0,                 0,                 0,     0.06190929746,    -0.00124210636,      0.3261061479,                 0,       203.3573755
          0,           0,          18,      -7.625996653,       -7.77122142,      -7.838445426,      -7.062297637,             0.448,    0.001603476994,       0.326108709,                 0,                 0,                 0,     0.06190925862,   -0.001242268833,       0.326110285,                 0,       203.3759824
          0,           0,          19,      -7.641804951,      -7.783929468,      -7.862252919,       -7.07806578,             0.448,    0.001603346838,       0.326112571,                 0,                 0,                 0,     0.06190919096,   -0.001242432686,      0.3261141457,                 0,       203.3949008
          0,           0,          20,       -7.65768179,      -7.798547997,      -7.891340925,      -7.094079342,             0.448,    0.001603217495,      0.3261161645,                 0,                 0,                 0,      0.0619090972,   -0.001242593381,       0.326117738,                 0,       203.4135515
          0,           0,          21,      -7.673046243,      -7.817260994,      -7.925301872,      -7.110083748,             0.448,    0.001603095376,      0.3261195036,                 0,                 0,                 0,     0.06190898415,   -0.001242744633,      0.3261210758,                 0,       203.4311298
          0,           0,          22,      -7.687087108,       -7.83865353,      -7.960040597,      -7.125189696,             0.448,    0.001602986132,      0.3261226089,                 0,                 0,                 0,     0.06190886296,    -0.00124288097,      0.3261241801,                 0,       203.4469309
          0,           0,          23,      -7.699532595,      -7.859662779,      -7.989874313,      -7.138659266,             0.448,    0.001602893799,      0.3261255013,                 0,                 0,                 0,     0.06190874482,   -0.001242998539,      0.3261270715,                 0,       203.4604547
          0,           0,          24,      -7.710806144,      -7.878346121,       -8.01112424,      -7.150487885,             0.448,    0.001602820985,      0.3261281982,                 0,                 0,                 0,     0.06190863849,   -0.001243094885,      0.3261297678,                 0,       203.4713804
          0,           0,          25,      -7.721483233,      -7.895337514,      -8.024820254,      -7.161226695,             0.448,    0.001602769086,      0.3261307143,                 0,                 0,                 0,     0.06190855039,   -0.001243168738,      0.3261322833,                 0,       203.4795388
          0,           0,          26,      -7.731888297,      -7.913019943,      -8.035664369,      -7.171538197,             0.448,    0.001602738309,      0.3261330629,                 0,                 0,                 0,     0.06190848566,   -0.001243220008,      0.3261346316,                 0,       203.4849114
          0,           0,          27,      -7.742088359,      -7.933725837,      -8.048688099,      -7.181890056,             0.448,    0.001602727617,      0.3261352584,                 0,                 0,                 0,     0.06190844877,   -0.001243249857,      0.3261368268,                 0,       203.4876387
          0,           0,          28,      -7.752045244,      -7.958626999,       -8.06690145,      -7.192458818,             0.448,    0.001602734748,       0.326137316,                 0,                 0,                 0,     0.06190844346,   -0.001243260682,      0.3261388845,                 0,       203.4880172
          0,           0,          29,      -7.761737723,      -7.987610822,      -8.090703586,      -7.203193239,             0.448,    0.001602756361,       0.326139252,                 0,                 0,                 0,     0.06190847236,   -0.001243255963,      0.3261408206,                 0,       203.4864811
          0,           0,          30,      -7.771199107,      -8.019625324,      -8.118256009,      -7.213935016,             0.448,    0.001602788335,      0.3261410827,                 0,                 0,                 0,     0.06190853675,   -0.001243239966,      0.3261426515,                 0,        203.483564
