"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.632823596261048e-05, -2.825378552532831e+00, 6.119411639153468e+00, 3.873311871016142e-01, -1.339141246355230e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.480660216929121e+00
1, 9.990000128750000e-01, -1.452077141506016e-04, -1.303377119605093e+00, 2.712994823520629e+00, 1.558243751264259e-01, -4.335599947227620e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.710224502936267e+00
2, 9.977599978450000e-01, -3.246063999228999e-04, -1.142441485732435e+00, 2.148015931158168e+00, 1.722199565188443e-01, -3.547125036296231e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.295664590515882e-01
3, 9.960200190539999e-01, -5.742742182280901e-04, -1.002049148944284e+00, 1.812333076103622e+00, 9.065415873728845e-02, -2.999519453789290e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.890388706996593e-01
4, 9.937800168990000e-01, -8.906017001182191e-04, -8.707923080609401e-01, 1.550488217657654e+00, 5.337578235042415e-02, -2.500320846026434e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.219811300164989e-01
5, 9.910500049590000e-01, -1.266213814200418e-03, -7.874604880110812e-01, 1.388200004655626e+00, 2.861944909193150e-02, -2.220119733762098e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.359852695528037e-01
6, 9.878399968150000e-01, -1.691996661711908e-03, -7.212001502220112e-01, 1.264199214320319e+00, 8.850856019894607e-03, -2.007895974090007e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.027826922744759e-01
7, 9.841300249100000e-01, -2.162627139017502e-03, -6.671298401177650e-01, 1.165727577149333e+00, -5.743260310946405e-03, -1.840069143181992e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.901622122807937e-02
8, 9.799500107769999e-01, -2.668992388055374e-03, -6.226714168528649e-01, 1.085259223561384e+00, -1.702676169702377e-02, -1.705090774927876e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.147441881827664e-02
9, 9.752799868580000e-01, -3.213546412945003e-03, -5.854450595530188e-01, 1.018315379646792e+00, -2.580442402405757e-02, -1.593700800176790e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.889292433719536e-02
10, 9.701499938960000e-01, -3.799240265744813e-03, -5.541876821429134e-01, 9.620729631546870e-01, -3.308020091025327e-02, -1.500746426187932e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.923949899778940e-02
11, 9.645400047300000e-01, -4.439835418866573e-03, -5.274342657689725e-01, 9.139178313866749e-01, -3.937372496054407e-02, -1.421749367628673e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.223992881366169e-02
12, 9.584699869160000e-01, -5.145777866724741e-03, -5.038895520899481e-01, 8.717992342058843e-01, -4.519696992879337e-02, -1.353053503158864e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.722166772579405e-02
13, 9.519400000570000e-01, -5.926651416629542e-03, -4.826244359688688e-01, 8.341693131042268e-01, -5.064079267969268e-02, -1.291719144455457e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.367497370253563e-02
14, 9.449599981310000e-01, -6.784673579701982e-03, -4.627851049687626e-01, 7.996955081049213e-01, -5.574170352742405e-02, -1.235572814865850e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.125363707058848e-02
15, 9.375399947170000e-01, -7.715346471336438e-03, -4.440426911653758e-01, 7.677167789646138e-01, -6.033469208334703e-02, -1.183173557230149e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.944008174135437e-02
16, 9.296900033950000e-01, -8.709448859272110e-03, -4.261666948147688e-01, 7.376875481271975e-01, -6.432567236172591e-02, -1.133826949905891e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.797139538829752e-02
17, 9.214000105860000e-01, -9.758668036643355e-03, -4.090511211208978e-01, 7.094250596253100e-01, -6.785715323937987e-02, -1.087287464565002e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.667959848653893e-02
