"PointID","x","y"
0, 9.997500181200000e-01, -3.632732849609624e-05
1, 9.990000128750000e-01, -1.451504242400027e-04
2, 9.977599978450000e-01, -3.239782179556620e-04
3, 9.960200190539999e-01, -5.708837491029047e-04
4, 9.937800168990000e-01, -8.783598699913513e-04
5, 9.910500049590000e-01, -1.232413522773065e-03
6, 9.878399968150000e-01, -1.615274080411609e-03
7, 9.841300249100000e-01, -2.012466977363906e-03
8, 9.799500107769999e-01, -2.409997652084297e-03
9, 9.752799868580000e-01, -2.811083068125916e-03
10, 9.701499938960000e-01, -3.228960270826289e-03
11, 9.645400047300000e-01, -3.692454030024917e-03
12, 9.584699869160000e-01, -4.230063029731598e-03
13, 9.519400000570000e-01, -4.865031095051394e-03
14, 9.449599981310000e-01, -5.605930446216290e-03
15, 9.375399947170000e-01, -6.446399401500464e-03
16, 9.296900033950000e-01, -7.369575492907504e-03
17, 9.214000105860000e-01, -8.357411713912365e-03
18, 9.126999974250000e-01, -9.389555682419367e-03
19, 9.035800099370001e-01, -1.045612912801488e-02
20, 8.940600156780000e-01, -1.154980345229704e-02
21, 8.841500282290000e-01, -1.266894279205765e-02
22, 8.738499879840000e-01, -1.381529901145838e-02
23, 8.631799817090000e-01, -1.498877359748262e-02
24, 8.521599769590000e-01, -1.618863018867945e-02
25, 8.407700061800000e-01, -1.741737892716377e-02
26, 8.290500044819999e-01, -1.867005977282212e-02
27, 8.170099854470000e-01, -1.994431677206318e-02
28, 8.046399950980000e-01, -2.123952869619119e-02
29, 7.919700145720000e-01, -2.255076136515397e-02
30, 7.790099978450000e-01, -2.387524118476785e-02
31, 7.657799720760000e-01, -2.520926796367738e-02
32, 7.522799968720000e-01, -2.655125316265809e-02
33, 7.385200262070000e-01, -2.789865076081558e-02
34, 7.245299816130000e-01, -2.924703949163732e-02
35, 7.103199958800001e-01, -3.059399859397293e-02
36, 6.958900094030001e-01, -3.193805212866076e-02
37, 6.812700033190000e-01, -3.327492807894485e-02
38, 6.664699912070000e-01, -3.460225629642456e-02
39, 6.514999866490000e-01, -3.591765681774733e-02
40, 6.363800168040000e-01, -3.721788560534692e-02
41, 6.211299896240000e-01, -3.849977115340483e-02
42, 6.057599782940000e-01, -3.976100196710764e-02
43, 5.902799963950000e-01, -4.099925178294023e-02
44, 5.747100114820000e-01, -4.221140235484506e-02
45, 5.590599775310000e-01, -4.339513373968434e-02
46, 5.433599948880000e-01, -4.454662798550740e-02
47, 5.276100039480000e-01, -4.566431026759501e-02
48, 5.118399858470000e-01, -4.674442845353445e-02
49, 4.960500001910000e-01, -4.778529844327766e-02
50, 4.802699983120000e-01, -4.878320379983529e-02
51, 4.645099937920000e-01, -4.973573933807351e-02
52, 4.487800002100000e-01, -5.064040991711642e-02
53, 4.331099987030000e-01, -5.149356456099920e-02
54, 4.174999892710000e-01, -5.229319144482708e-02
55, 4.019699990750000e-01, -5.303611744714040e-02
56, 3.865399956700000e-01, -5.371920208253445e-02
57, 3.712300062180000e-01, -5.433934527313787e-02
58, 3.560400009160000e-01, -5.489419915626709e-02
59, 3.409900069240000e-01, -5.538054686247729e-02
60, 3.261100053790000e-01, -5.579499525447846e-02
61, 3.113999962810000e-01, -5.613506933912929e-02
62, 2.968699932100000e-01, -5.639787865454560e-02
63, 2.825500071050000e-01, -5.658026700772304e-02
64, 2.684499919410000e-01, -5.667956647537013e-02
