"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633240963563842e-05, 1.319690019334860e+00, 6.987102391447158e-01, 1.016435076253186e-01, 3.775515400515598e+00
1, 9.990000128750000e-01, -1.454711742732867e-04, 1.187352359308149e+00, 7.007359453900627e-01, 1.025254958386088e-01, 3.408698391932359e+00
2, 9.977599978450000e-01, -3.274946038480025e-04, 1.179589632947974e+00, 7.515066427028793e-01, 1.120670136102530e-01, 3.396381869901981e+00
3, 9.960200190539999e-01, -5.898571438973935e-04, 1.167511474278465e+00, 7.698289310071543e-01, 1.197963127640833e-01, 3.366674564589501e+00
4, 9.937800168990000e-01, -9.468361523376828e-04, 1.160295200306663e+00, 7.766332163378409e-01, 1.299335498485651e-01, 3.348393704573889e+00
5, 9.910500049590000e-01, -1.421358502036365e-03, 1.155374307033314e+00, 7.830939101903202e-01, 1.446122901067549e-01, 3.336586100479273e+00
6, 9.878399968150000e-01, -2.043767052258233e-03, 1.148024183946566e+00, 7.892831807704563e-01, 1.629538181061686e-01, 3.318273621836061e+00
7, 9.841300249100000e-01, -2.850043665582219e-03, 1.136910429390722e+00, 7.992513544246678e-01, 1.831873916232478e-01, 3.290592469429661e+00
8, 9.799500107769999e-01, -3.852141794751433e-03, 1.120645698892568e+00, 8.144563492663642e-01, 2.021669503620340e-01, 3.250012017429990e+00
9, 9.752799868580000e-01, -5.046828312386716e-03, 1.099271876968118e+00, 8.349201410450177e-01, 2.159589943306723e-01, 3.196618706696330e+00
10, 9.701499938960000e-01, -6.386997149175386e-03, 1.073965759215432e+00, 8.589759890669447e-01, 2.213111840725711e-01, 3.133263997179405e+00
11, 9.645400047300000e-01, -7.813934950894521e-03, 1.047353147627740e+00, 8.833593657110376e-01, 2.166998420800773e-01, 3.066394581035735e+00
12, 9.584699869160000e-01, -9.252258747463759e-03, 1.024013003541151e+00, 9.044546838177621e-01, 2.033418856036113e-01, 3.007625578243547e+00
13, 9.519400000570000e-01, -1.064670120736112e-02, 1.007878135685633e+00, 9.197741075769482e-01, 1.849988449653175e-01, 2.966995690196657e+00
14, 9.449599981310000e-01, -1.196959151442288e-02, 9.999964998215184e-01, 9.287494186256313e-01, 1.663411483883818e-01, 2.947186363750722e+00
15, 9.375399947170000e-01, -1.322577515025417e-02, 9.984737530809455e-01, 9.324318607597736e-01, 1.510434595888401e-01, 2.943372074970966e+00
16, 9.296900033950000e-01, -1.444315867776441e-02, 1.000124226241894e+00, 9.328962311465413e-01, 1.407386857088230e-01, 2.947510014419761e+00
17, 9.214000105860000e-01, -1.566068707091493e-02, 1.002083396571650e+00, 9.322381839676651e-01, 1.351583274349172e-01, 2.952391878625095e+00
18, 9.126999974250000e-01, -1.690641413061563e-02, 1.002575749996429e+00, 9.319260948953119e-01, 1.329066443586570e-01, 2.953549296738652e+00
19, 9.035800099370001e-01, -1.820208654636767e-02, 1.001035531130613e+00, 9.326012847359990e-01, 1.323676287711626e-01, 2.949559383232499e+00
20, 8.940600156780000e-01, -1.955205726297159e-02, 9.976944898054825e-01, 9.343179240791323e-01, 1.322480765818399e-01, 2.941015971636356e+00
21, 8.841500282290000e-01, -2.095230426421349e-02, 9.931143703822173e-01, 9.367779561902115e-01, 1.317812048560129e-01, 2.929332357364396e+00
22, 8.738499879840000e-01, -2.239510217248257e-02, 9.878823027721281e-01, 9.396051307953186e-01, 1.306778473827482e-01, 2.915984885636025e+00
23, 8.631799817090000e-01, -2.386876400771253e-02, 9.824704111574024e-01, 9.425050807451616e-01, 1.289644491893244e-01, 2.902169061985791e+00
